longdist;local;int_disc;billtype;pay;gender;marital;income;agecat;churn
15-20;21-35;Нет;Бесплатный;CH;Мужской;Женат;37742;71+;0
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;3968,54;31-45;1
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;36970,2;31-45;1
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;16829,6;31-45;1
15-20;21-35;Нет;Бесплатный;CC;Женский;Женат;46638,5;<31;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Одинокий;37498,2;<31;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Одинокий;56861,8;<31;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;36970,2;<31;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Одинокий;53619,2;<31;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;97220,7;<31;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Женат;35119,1;<31;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;85753,4;<31;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Женат;21242,8;<31;0
15-20;21-35;Нет;Бюджетный;Auto;Мужской;Женат;78801,2;31-45;0
15-20;21-35;Нет;Бюджетный;Auto;Мужской;Женат;95020,4;31-45;0
15-20;21-35;Нет;Бюджетный;CC;Мужской;Одинокий;25738,4;31-45;0
15-20;21-35;Нет;Бюджетный;CC;Мужской;Одинокий;15980,1;31-45;0
15-20;21-35;Нет;Бюджетный;Auto;Мужской;Женат;85275;31-45;0
15-20;21-35;Нет;Бюджетный;CC;Мужской;Одинокий;53298,7;31-45;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;57976,7;31-45;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;64789,8;31-45;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;48631,3;46-58;0
15-20;21-35;Нет;Бесплатный;CH;Женский;Женат;4545,11;<31;0
15-20;21-35;Нет;Бесплатный;CH;Женский;Женат;24737,8;<31;0
15-20;21-35;Нет;Бесплатный;CH;Женский;Женат;30901,3;<31;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Одинокий;16948,8;31-45;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Одинокий;45495;31-45;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Одинокий;17371;31-45;0
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;87844,8;46-58;1
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;77462;46-58;1
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;60015,1;46-58;1
15-20;21-35;Да;Бюджетный;CC;Мужской;Одинокий;64882;59-70;0
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;84269;59-70;0
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;85401,7;59-70;0
15-20;21-35;Да;Бюджетный;CC;Мужской;Одинокий;77680;59-70;0
15-20;21-35;Да;Бюджетный;CC;Мужской;Одинокий;35381,6;59-70;0
15-20;21-35;Нет;Бюджетный;CC;Женский;Одинокий;71686,2;59-70;0
15-20;21-35;Нет;Бюджетный;CH;Мужской;Одинокий;69350,5;71+;0
15-20;21-35;Нет;Бюджетный;CH;Мужской;Одинокий;64236,8;71+;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Женат;45612,9;71+;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Женат;56518,4;71+;0
15-20;21-35;Нет;Бюджетный;CH;Мужской;Одинокий;98360,6;71+;0
15-20;21-35;Да;Бесплатный;CC;Мужской;Одинокий;47916,3;71+;0
15-20;21-35;Да;Бесплатный;CC;Мужской;Одинокий;21709,7;71+;0
15-20;21-35;Да;Бесплатный;CC;Мужской;Одинокий;34129,2;71+;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Женат;39516,3;71+;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;41947,8;<31;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;47893,1;<31;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;67137,7;<31;0
15-20;21-35;Да;Бюджетный;CC;Женский;Женат;40637,4;31-45;0
15-20;21-35;Да;Бюджетный;CC;Женский;Женат;36439,8;31-45;0
15-20;21-35;Да;Бюджетный;CC;Женский;Женат;57122,2;31-45;0
15-20;21-35;Нет;Бюджетный;Auto;Мужской;Женат;93476,6;46-58;0
15-20;21-35;Да;Бюджетный;CC;Мужской;Одинокий;53989,3;46-58;0
15-20;21-35;Нет;Бюджетный;Auto;Мужской;Женат;88413,4;46-58;0
15-20;21-35;Да;Бесплатный;Auto;Женский;Женат;84217,7;46-58;1
15-20;21-35;Да;Бесплатный;Auto;Женский;Женат;97318,6;46-58;1
15-20;21-35;Да;Бюджетный;CC;Мужской;Одинокий;82258,2;46-58;0
15-20;21-35;Нет;Бюджетный;Auto;Мужской;Женат;74392,1;46-58;0
15-20;21-35;Да;Бюджетный;CC;Мужской;Одинокий;21079,2;46-58;0
15-20;21-35;Да;Бесплатный;Auto;Женский;Женат;91708,4;46-58;1
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;17021,6;59-70;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;18861,6;59-70;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;69977,3;59-70;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;94179,1;59-70;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;57611,4;59-70;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;23526,2;59-70;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;31639,2;71+;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Женат;89566,2;71+;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;65129;71+;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;52963,3;71+;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Женат;58764,7;71+;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;41856,2;71+;0
15-20;21-35;Нет;Бесплатный;CC;Женский;Женат;18345,3;71+;0
15-20;21-35;Нет;Бесплатный;CC;Мужской;Женат;84601,4;71+;0
15-20;21-35;Нет;Бесплатный;Auto;Мужской;Женат;14785,7;71+;0
21+;21-35;Да;Бесплатный;CH;Женский;Одинокий;97841,7;<31;1
21+;21-35;Да;Бесплатный;CH;Женский;Одинокий;88063,2;<31;1
21+;21-35;Да;Бесплатный;CH;Женский;Одинокий;36660,9;<31;1
21+;21-35;Нет;Бюджетный;Auto;Женский;Женат;13141,5;31-45;1
21+;21-35;Нет;Бюджетный;Auto;Женский;Женат;87840,6;31-45;1
21+;21-35;Нет;Бюджетный;Auto;Женский;Женат;98129;31-45;1
21+;21-35;Да;Бесплатный;CC;Мужской;Одинокий;15669,3;31-45;0
21+;21-35;Да;Бесплатный;CC;Мужской;Одинокий;70239,8;31-45;0
21+;21-35;Да;Бесплатный;CC;Мужской;Одинокий;3776,12;31-45;0
21+;21-35;Да;Бюджетный;CC;Мужской;Женат;94902,6;<31;0
21+;21-35;Да;Бюджетный;CC;Мужской;Женат;78319,3;<31;0
21+;21-35;Да;Бюджетный;CC;Мужской;Женат;80844,5;<31;0
21+;21-35;Да;Бюджетный;CH;Женский;Женат;3353,28;59-70;1
21+;21-35;Да;Бюджетный;CH;Женский;Женат;68200;59-70;1
21+;21-35;Да;Бюджетный;CH;Женский;Женат;44785,4;59-70;1
21+;21-35;Нет;Бесплатный;CC;Женский;Женат;28485,7;31-45;0
21+;21-35;Да;Бесплатный;CC;Мужской;Женат;97996,9;31-45;1
21+;21-35;Нет;Бесплатный;Auto;Мужской;Одинокий;14865,8;31-45;0
21+;21-35;Да;Бесплатный;CC;Мужской;Женат;82003,9;31-45;1
21+;21-35;Нет;Бесплатный;CC;Женский;Женат;25672,6;31-45;0
21+;21-35;Нет;Бесплатный;Auto;Мужской;Одинокий;95489,4;31-45;0
21+;21-35;Нет;Бесплатный;Auto;Мужской;Одинокий;71668,2;31-45;0
21+;21-35;Нет;Бесплатный;CC;Женский;Женат;12160,7;46-58;0
21+;21-35;Да;Бесплатный;CC;Мужской;Женат;56894,8;46-58;1
21+;21-35;Нет;Бюджетный;CH;Мужской;Женат;14799,8;<31;0
21+;21-35;Нет;Бюджетный;CH;Мужской;Женат;78877,5;<31;0
21+;21-35;Нет;Бюджетный;CH;Мужской;Женат;50290,7;<31;0
21+;21-35;Да;Бюджетный;CH;Мужской;Женат;22845,1;31-45;0
21+;21-35;Да;Бюджетный;CH;Мужской;Женат;12935,2;31-45;0
21+;21-35;Да;Бюджетный;CH;Мужской;Женат;51472,3;31-45;0
21+;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;73834,9;59-70;0
21+;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;5723,09;59-70;0
21+;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;10689,4;59-70;0
21+;21-35;Нет;Бесплатный;Auto;Женский;Женат;28891,2;71+;1
21+;21-35;Нет;Бесплатный;Auto;Женский;Женат;75265,3;71+;1
21+;21-35;Нет;Бесплатный;Auto;Женский;Женат;10391,1;71+;1
21+;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;16350,3;31-45;0
21+;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;31809,7;31-45;0
21+;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;22039;31-45;0
21+;21-35;Нет;Бесплатный;CC;Женский;Женат;68140,5;46-58;1
21+;21-35;Нет;Бесплатный;CC;Женский;Женат;63328,8;46-58;1
21+;21-35;Нет;Бесплатный;CC;Женский;Женат;60459,6;46-58;1
21+;21-35;Да;Бюджетный;CC;Мужской;Одинокий;19231,2;59-70;1
21+;21-35;Да;Бюджетный;CC;Мужской;Одинокий;23715;59-70;1
21+;21-35;Да;Бюджетный;CC;Мужской;Одинокий;73210,8;59-70;1
21+;21-35;Да;Бесплатный;CC;Женский;Одинокий;41340,6;71+;1
21+;21-35;Да;Бесплатный;CC;Женский;Одинокий;89566,2;71+;1
21+;21-35;Да;Бесплатный;CC;Женский;Одинокий;67634,7;71+;1
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;42002;<31;0
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;76659,2;<31;0
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;53067,2;<31;0
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;21380,9;<31;0
21+;21-35;Да;Бюджетный;CC;Мужской;Женат;2638,11;<31;0
21+;21-35;Да;Бюджетный;CC;Мужской;Женат;90672,6;<31;0
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;78854,9;<31;0
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;47732;<31;0
21+;21-35;Да;Бюджетный;CC;Мужской;Женат;91051;<31;0
21+;21-35;Нет;Бюджетный;CH;Мужской;Женат;18672;59-70;0
21+;21-35;Нет;Бюджетный;CH;Мужской;Женат;35170,8;59-70;0
21+;21-35;Нет;Бюджетный;CH;Мужской;Женат;16938,5;59-70;0
21+;21-35;Да;Бюджетный;Auto;Женский;Одинокий;2502,74;71+;1
21+;21-35;Нет;Бюджетный;CC;Женский;Женат;64727,5;71+;0
21+;21-35;Нет;Бюджетный;CC;Женский;Женат;69444,5;71+;0
21+;21-35;Да;Бюджетный;Auto;Женский;Одинокий;28528;71+;1
21+;21-35;Да;Бюджетный;Auto;Женский;Одинокий;8663,42;71+;1
21+;21-35;Нет;Бюджетный;CC;Женский;Женат;68828,4;71+;0
21+;21-35;Нет;Бюджетный;CC;Женский;Женат;11268,3;<31;0
21+;21-35;Нет;Бюджетный;CC;Женский;Женат;89928,5;<31;0
21+;21-35;Да;Бесплатный;CH;Женский;Одинокий;29534,4;<31;0
21+;21-35;Нет;Бюджетный;CC;Женский;Женат;67239,4;<31;0
21+;21-35;Да;Бесплатный;CH;Женский;Одинокий;37113,6;<31;0
21+;21-35;Да;Бесплатный;CH;Женский;Одинокий;22767;<31;0
21+;21-35;Нет;Бесплатный;CH;Женский;Одинокий;37121,7;31-45;0
21+;21-35;Нет;Бесплатный;CH;Женский;Одинокий;60744,4;31-45;0
21+;21-35;Нет;Бесплатный;CH;Женский;Одинокий;43457,9;31-45;0
21+;21-35;Да;Бесплатный;CC;Мужской;Одинокий;80326,6;46-58;0
21+;21-35;Да;Бесплатный;CC;Мужской;Одинокий;90478,6;46-58;0
21+;21-35;Да;Бесплатный;Auto;Мужской;Женат;96519,1;46-58;0
21+;21-35;Да;Бесплатный;CC;Мужской;Одинокий;7330,68;46-58;0
21+;21-35;Да;Бесплатный;Auto;Мужской;Женат;14955,8;46-58;0
21+;21-35;Да;Бесплатный;Auto;Мужской;Женат;54039,4;46-58;0
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;38281,1;59-70;1
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;80025,3;59-70;1
21+;21-35;Нет;Бюджетный;CH;Женский;Одинокий;50290,7;59-70;1
21+;21-35;Нет;Бесплатный;CC;Мужской;Женат;39753,3;71+;0
21+;21-35;Нет;Бесплатный;Auto;Женский;Женат;31240,3;71+;1
21+;21-35;Нет;Бесплатный;Auto;Женский;Женат;99563,1;71+;1
21+;21-35;Нет;Бесплатный;Auto;Женский;Женат;87302,6;71+;1
21+;21-35;Нет;Бесплатный;CC;Мужской;Женат;92798,9;71+;0
21+;21-35;Нет;Бесплатный;CC;Мужской;Женат;85275;71+;0
21+;21-35;Да;Бюджетный;CH;Женский;Женат;94188,3;31-45;0
21+;21-35;Нет;Бюджетный;Auto;Женский;Женат;13441,5;31-45;1
21+;21-35;Нет;Бюджетный;Auto;Женский;Женат;59573;31-45;1
21+;21-35;Да;Бюджетный;CH;Женский;Женат;7659,09;31-45;0
21+;21-35;Да;Бюджетный;CH;Женский;Женат;50290,7;31-45;0
21+;21-35;Нет;Бюджетный;Auto;Женский;Женат;96854,3;46-58;1
2-8;21-35;Нет;Бесплатный;Auto;Мужской;Одинокий;60101,1;<31;1
2-8;21-35;Нет;Бесплатный;Auto;Мужской;Одинокий;68200;<31;1
2-8;21-35;Нет;Бесплатный;Auto;Мужской;Одинокий;27498,1;<31;1
2-8;21-35;Нет;Бюджетный;Auto;Мужской;Одинокий;30271,4;46-58;0
2-8;21-35;Нет;Бюджетный;CC;Мужской;Одинокий;23832;46-58;1
2-8;21-35;Нет;Бюджетный;Auto;Мужской;Одинокий;16705,6;46-58;0
2-8;21-35;Нет;Бюджетный;Auto;Мужской;Одинокий;92298;46-58;0
2-8;21-35;Нет;Бюджетный;CC;Мужской;Одинокий;16948,8;46-58;1
2-8;21-35;Нет;Бюджетный;CC;Мужской;Одинокий;585,79;46-58;1
2-8;21-35;Нет;Бюджетный;Auto;Мужской;Одинокий;78851,3;59-70;0
2-8;21-35;Нет;Бюджетный;Auto;Мужской;Одинокий;22685,3;59-70;0
2-8;21-35;Нет;Бюджетный;Auto;Мужской;Одинокий;61971,9;59-70;0
2-8;21-35;Да;Бюджетный;Auto;Мужской;Женат;90971,4;31-45;0
2-8;21-35;Да;Бюджетный;Auto;Мужской;Женат;38458,6;31-45;0
2-8;21-35;Да;Бюджетный;Auto;Мужской;Женат;73113,3;46-58;0
2-8;21-35;Нет;Бесплатный;CH;Мужской;Одинокий;32964,2;<31;1
2-8;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;79952,9;<31;0
2-8;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;59632,9;<31;0
2-8;21-35;Нет;Бесплатный;CH;Мужской;Одинокий;90912,8;<31;1
2-8;21-35;Нет;Бесплатный;CC;Мужской;Одинокий;42504,3;<31;0
15-20;21-35;Нет;Бесплатный;CH;Мужской;Одинокий;85022,1;<31;1
15-20;21-35;Нет;Бюджетный;CH;Мужской;Женат;25863,8;59-70;0
15-20;21-35;Нет;Бюджетный;CH;Мужской;Женат;93996,8;59-70;0
15-20;21-35;Да;Бюджетный;CC;Мужской;Женат;40792,3;59-70;0
15-20;21-35;Нет;Бюджетный;CC;Мужской;Женат;63314,6;59-70;0
15-20;21-35;Да;Бесплатный;CC;Женский;Женат;76837,4;59-70;1
15-20;21-35;Да;Бюджетный;CC;Мужской;Женат;98217,1;59-70;0
15-20;21-35;Нет;Бюджетный;CC;Мужской;Женат;63769,7;59-70;0
