age;ed;employ;address;income;debtinc;creddebt
23;Неполное среднее;6;3;23;8,25;0,98
45;Неполное среднее;12;15;49,6;9,8;1,73
24;Незаконченное высшее;0;4;44,6;8,17;1,28
39;Неполное среднее;6;9;41,4;6,1;1,38
34;Неполное среднее;0;6;24,3;10,68;0,31
32;Неполное среднее;4;5;33,5;4,11;0,1
32;Неполное среднее;0;6;16,3;10,51;0,92
31;Неполное среднее;11;11;26,7;5,66;0,57
26;Неполное среднее;6;4;22,6;27,71;2,52
40;Незаконченное высшее;5;6;40,5;14,4;1,5
42;Неполное среднее;12;16;45,9;30,03;3,24
44;Неполное среднее;5;14;48,8;9,46;3,1
40;Среднее;2;7;41,3;0,58;0,05
29;Среднее;0;9;28,2;4,37;0,56
39;Неполное среднее;10;6;101,5;0,58;0,24
31;Среднее;8;2;36,5;17,17;0,71
43;Неполное среднее;17;21;52,3;6,67;1,66
40;Среднее;4;13;21,6;10,77;0,54
35;Неполное среднее;12;9;51,9;6,49;1,36
40;Незаконченное высшее;6;4;17,4;6,64;0,66
49;Неполное среднее;28;13;160,2;17,42;8,12
39;Неполное среднее;21;13;73,6;7,32;2,29
37;Среднее специальное;2;8;57,1;1,85;0,41
41;Среднее специальное;8;17;48,3;7,08;1,13
36;Неполное среднее;16;8;35,2;5,07;1,06
24;Среднее специальное;2;0;19,6;15,97;1,96
39;Неполное среднее;13;12;33,4;16,39;1,67
29;Неполное среднее;4;10;17,8;8,26;0,69
37;Среднее специальное;8;1;132,4;6,17;1,52
41;Среднее специальное;15;7;98,1;2,43;0,34
29;Неполное среднее;12;0;24,3;13,32;1,82
31;Неполное среднее;7;1;32,7;6,85;0,32
28;Среднее специальное;5;6;42,2;4,18;0,32
44;Неполное среднее;1;6;20,3;6,9;0,51
25;Неполное среднее;8;5;19,2;3,83;0,17
26;Среднее специальное;0;5;23,6;10,95;0,07
25;Неполное среднее;1;2;15,1;18,98;1,11
33;Неполное среднее;7;4;31,8;9,68;0,76
32;Неполное среднее;1;4;19,4;9,78;0,9
24;Среднее специальное;0;0;29;14,08;0,73
29;Среднее;4;0;32,1;4,98;0,4
34;Неполное среднее;10;13;36,5;7,69;1,7
24;Среднее специальное;1;3;27,2;4,53;0,43
39;Среднее специальное;14;2;71,7;3,88;0,33
26;Неполное среднее;3;1;20,8;1,28;0,07
44;Неполное среднее;12;9;60,2;10,28;1,79
37;Неполное среднее;2;0;24,1;15,29;1,15
35;Неполное среднее;6;1;29,3;4,73;0,78
28;Неполное среднее;10;1;26,4;9,93;0,4
36;Среднее;8;9;37,4;11,69;0,49
40;Среднее;6;7;33,9;11,56;2,34
28;Неполное среднее;2;2;24,2;2,53;0,13
32;Среднее;5;13;35,6;6,89;0,71
32;Среднее;10;2;57,5;1,74;0,48
45;Среднее специальное;16;20;144;10,45;5,57
51;Неполное среднее;6;2;36,1;2,79;0,35
37;Неполное среднее;6;0;29,5;1,42;0,08
25;Неполное среднее;3;4;17,8;4,94;0,1
28;Неполное среднее;5;5;27,7;15,12;2,34
48;Среднее;4;19;32,1;5,1;1,11
45;Среднее;1;16;20,9;7,61;0,77
51;Неполное среднее;21;17;66;6,92;3,44
24;Среднее;2;2;21,2;11,05;1,16
37;Неполное среднее;21;3;69,8;9,41;0,3
37;Среднее;5;8;27,3;3,88;0,21
49;Неполное среднее;20;7;66,5;8,92;1,41
32;Среднее;8;2;57,9;2,25;0,36
33;Неполное среднее;17;0;27,4;3,44;0,35
43;Неполное среднее;2;1;26;19,92;1,16
29;Среднее;1;3;25,5;2,53;0,22
32;Неполное среднее;13;2;24,4;4,63;0,15
28;Неполное среднее;1;6;16,2;13,17;0,33
26;Среднее;0;4;21,8;9,32;0,55
28;Неполное среднее;5;2;17,1;6,05;0,24
33;Неполное среднее;0;8;25,1;11,13;1,35
37;Неполное среднее;14;14;40,6;2,92;0,51
32;Среднее специальное;1;2;33,2;1,2;0,06
23;Среднее;3;3;20,9;3,57;0,41
31;Неполное среднее;2;1;19,9;10,33;0,48
36;Среднее;15;1;145,2;11,41;6,51
37;Среднее;10;11;73,1;5,65;0,38
27;Среднее;6;3;57,2;5,05;1,72
30;Неполное среднее;14;1;29,8;10,36;0,83
21;Неполное среднее;4;2;22,4;9,55;0,41
32;Среднее специальное;7;9;30,7;7,39;0,19
22;Неполное среднее;5;0;18,4;4,68;0,12
32;Среднее специальное;7;5;33,7;5,86;0,43
22;Среднее;2;1;23,4;10,37;0,4
29;Неполное среднее;3;4;22,7;11,1;0,42
39;Неполное среднее;13;9;61,1;8,52;0,75
29;Неполное среднее;3;7;21;10,45;0,71
30;Неполное среднее;1;2;18,4;2,55;0,18
30;Незаконченное высшее;0;0;76,2;7,6;1,15
33;Неполное среднее;3;8;18,9;10,2;0,69
31;Среднее специальное;8;12;60,3;2,01;0,24
35;Неполное среднее;13;12;29,9;6,89;0,66
34;Неполное среднее;2;11;24,1;9,88;0,18
22;Неполное среднее;5;1;21,1;8,88;1,06
33;Среднее специальное;5;1;30,4;5,04;1,02
31;Среднее;10;5;25,6;16,28;0,25
30;Неполное среднее;3;5;26,6;5,99;0,32
44;Неполное среднее;18;4;141,3;17,17;6,65
37;Неполное среднее;19;5;60,3;8,81;1,61
35;Неполное среднее;14;10;38,7;8,95;1,81
39;Среднее специальное;13;20;71,8;8,31;0,34
44;Неполное среднее;25;19;84;15,74;3,69
42;Среднее специальное;20;22;147,9;7,65;3,12
20;Неполное среднее;1;0;22,3;14,71;0,18
27;Высшее, ученая степень;0;7;26,9;7,64;1,29
26;Неполное среднее;1;4;19,2;10,1;0,34
33;Высшее, ученая степень;5;2;66;2,03;0,39
39;Неполное среднее;17;20;47,6;0,84;0,12
35;Среднее;3;15;34,8;5,98;0,5
38;Неполное среднее;2;8;19,5;10,58;0,86
54;Неполное среднее;31;21;333,8;6,39;5,57
50;Среднее;24;10;152,6;1,13;1,16
42;Среднее;4;9;32,2;10,1;0,86
40;Неполное среднее;3;9;24,2;6,77;0,14
37;Среднее;17;15;71;16,11;2,55
54;Неполное среднее;29;24;156,8;18,44;13,47
28;Неполное среднее;12;3;30,5;1,57;0,09
21;Неполное среднее;4;2;20,9;10,85;1,05
27;Среднее специальное;4;2;28;8,36;0,57
32;Среднее;12;13;107,3;10,66;3,55
29;Неполное среднее;11;3;32,7;13,47;1,1
31;Среднее специальное;4;11;64,4;18,82;3,64
44;Среднее;2;4;19,9;11,56;0,3
33;Среднее;0;7;18;7,21;0,21
42;Неполное среднее;4;10;36,4;6,6;0,51
32;Неполное среднее;10;3;31,4;2,1;0,29
29;Неполное среднее;11;7;27,8;4,21;0,09
54;Среднее;0;11;45,4;13,42;2,04
26;Неполное среднее;1;5;18,6;27,82;1,65
27;Неполное среднее;2;2;21,9;19,26;1,85
33;Среднее;10;8;46,4;3,3;0,38
24;Неполное среднее;4;1;20,4;1,98;0,14
46;Неполное среднее;7;20;41,9;11,68;1,03
44;Среднее специальное;22;18;135;4,64;0,35
42;Среднее специальное;13;3;58,1;8,62;1,01
37;Неполное среднее;0;5;23,3;5,93;0,86
34;Среднее;12;9;47,9;26,89;4,51
42;Неполное среднее;19;21;69,8;14,64;0,51
33;Неполное среднее;12;10;51;10,61;1,39
33;Неполное среднее;13;5;39,4;23,32;2,89
28;Неполное среднее;7;8;22,4;17,59;1,46
53;Неполное среднее;17;28;45;10,17;0,97
21;Среднее;1;0;25,3;4,51;0,37
41;Среднее;22;22;105,5;10,09;5,22
33;Среднее;5;6;40,5;21,62;1,18
43;Среднее;8;23;34,1;3,06;0,61
29;Среднее;3;4;24,1;8,3;0,75
29;Среднее;0;0;21,5;14,84;1,26
32;Среднее;1;2;28,6;5,06;0,51
25;Неполное среднее;5;6;24;8,17;1,14
28;Неполное среднее;5;0;28,7;11,29;0,24
26;Неполное среднее;2;1;27,4;8,94;0,56
36;Неполное среднее;20;1;87,2;21,91;3,38
36;Среднее;17;12;112,3;5,54;3,67
29;Неполное среднее;6;6;34,8;3,61;0,11
26;Среднее;4;2;38,2;14,76;3,37
45;Неполное среднее;9;6;25,5;2,65;0,03
30;Неполное среднее;13;2;35,9;5,22;0,24
48;Неполное среднее;11;7;36,8;9,23;0,47
40;Неполное среднее;22;2;70,8;13,6;5,79
30;Среднее специальное;8;6;49,2;15,54;2,99
44;Среднее;21;25;106,3;3,12;1,74
47;Среднее;18;3;160;5,15;3,78
51;Среднее;6;9;65,7;11,3;2,9
28;Среднее;9;7;35,2;3,18;0,61
28;Неполное среднее;5;5;17,1;7,11;0,41
26;Неполное среднее;5;1;19,7;15,52;1,53
40;Среднее;20;14;107,5;9,25;1,32
37;Неполное среднее;13;11;27,7;8,76;1,29
36;Неполное среднее;14;12;33,1;5,46;0,65
24;Среднее;3;3;31,8;15,28;1,21
37;Неполное среднее;5;8;23;3,58;0,24
28;Среднее;0;2;23,7;15,07;0,58
27;Среднее специальное;5;7;33;8,91;0,73
39;Среднее;3;19;31,1;7,61;0,2
37;Среднее;13;18;101,2;17,82;7,2
21;Неполное среднее;4;0;22;17,23;0,77
39;Неполное среднее;23;15;68,5;4,74;0,69
42;Среднее;2;3;38,9;16,81;3,04
49;Среднее;11;9;46,4;6,61;0,27
39;Высшее, ученая степень;8;4;58,4;31,54;6,17
32;Среднее специальное;1;3;23,7;8,64;0,57
41;Среднее специальное;15;6;48,4;13,66;4,17
54;Среднее специальное;16;29;117,2;29,51;7,85
33;Среднее;3;13;53,4;16,61;3,19
40;Неполное среднее;2;7;23,5;17,9;1,71
39;Среднее;11;0;37,9;9,98;0,23
32;Неполное среднее;5;3;27;5,94;0,34
37;Неполное среднее;7;3;41,3;8,48;0,71
37;Неполное среднее;1;14;18,6;3,19;0,33
38;Неполное среднее;19;13;72,2;13,25;3,55
33;Неполное среднее;15;10;58,1;6,57;0,94
40;Среднее;3;10;32,8;2,47;0,02
36;Неполное среднее;9;15;31,1;9,03;1,45
48;Среднее;2;25;27,9;1,47;0,15
34;Неполное среднее;17;1;63,5;6,11;0,28
42;Среднее;13;18;57,9;22,54;1,5
42;Неполное среднее;4;10;36,2;12,55;1,38
50;Неполное среднее;1;31;21,4;3,42;0,72
38;Неполное среднее;0;17;32,7;4,16;0,38
40;Среднее;6;4;36,9;11,28;0,71
29;Среднее специальное;7;6;80,7;16,97;7,09
34;Неполное среднее;4;8;35,8;22,31;0,28
46;Среднее;11;14;35,6;9,56;1,43
44;Неполное среднее;7;11;49,3;10,28;3,28
34;Среднее;12;14;54,7;9,71;0,33
49;Среднее;9;25;31,8;8,07;1,52
34;Незаконченное высшее;1;3;33,7;4,88;0,26
41;Среднее;1;7;17,2;5,4;0,55
42;Неполное среднее;0;11;18,6;3,3;0,33
41;Неполное среднее;12;5;39,4;6,44;1,52
23;Среднее;0;1;17,8;8,73;0,47
26;Неполное среднее;5;2;32,4;6,7;0,52
36;Неполное среднее;12;1;50,2;7,53;2,01
35;Неполное среднее;19;7;101,3;10,62;4,3
29;Среднее;3;0;40,3;1,64;0,2
40;Неполное среднее;4;15;42,5;3,64;0,68
29;Среднее специальное;5;8;72,6;18,32;3,33
44;Среднее;4;22;38,6;1,35;0,29
30;Неполное среднее;5;11;26,8;11,58;0,64
47;Неполное среднее;30;27;90,7;16,19;5,33
46;Среднее;27;2;108,5;24,68;9,02
46;Высшее, ученая степень;5;17;23,9;23,24;1,69
42;Неполное среднее;17;5;52;3,43;0,41
29;Неполное среднее;8;10;22,4;5,26;0,63
25;Среднее;6;5;30,3;11,01;0,79
43;Среднее;14;12;42,3;5,25;0,4
45;Неполное среднее;8;1;48,8;6,43;0,89
38;Среднее;11;9;55,9;8,72;1,39
21;Среднее специальное;0;1;23,9;14,68;1,04
30;Неполное среднее;2;10;20,2;9,83;0,52
40;Неполное среднее;6;21;27,9;13,64;1,02
29;Неполное среднее;12;6;27,5;17,96;2,65
49;Среднее;31;0;246,6;6,35;2,51
45;Неполное среднее;10;11;33,6;30,42;4,09
38;Среднее;5;2;45,8;4,65;0,59
36;Неполное среднее;10;17;55,2;10,4;0,79
44;Неполное среднее;25;17;113,8;13,76;6,62
41;Незаконченное высшее;7;8;54,7;4,48;0,21
42;Неполное среднее;18;8;56,2;9,78;0,91
32;Неполное среднее;2;6;19,7;16,96;1,13
48;Неполное среднее;12;8;65,5;7,82;2,63
38;Среднее специальное;6;5;18,8;19,87;1,29
35;Среднее;0;1;28,6;7,11;0,25
43;Среднее;23;18;200,5;26,25;32,37
40;Неполное среднее;8;4;25,7;4,62;0,75
27;Среднее;8;5;30,3;8,03;0,77
42;Среднее;4;20;36;8,31;0,55
35;Неполное среднее;16;9;57,6;15,85;4,05
24;Среднее;0;4;17,4;11,01;1,19
36;Неполное среднее;7;6;23,2;16,69;0,96
36;Неполное среднее;4;11;21,3;30,57;1,88
49;Неполное среднее;29;11;120,3;9,52;3,92
24;Неполное среднее;6;2;30,7;15,42;1,9
26;Среднее;0;4;19,8;3,3;0,11
27;Неполное среднее;11;7;27,5;14,9;0,66
36;Среднее;2;12;33;13,05;1,11
33;Неполное среднее;6;6;46,6;18,25;1,4
46;Неполное среднее;22;14;91,7;14,51;2,97
33;Неполное среднее;15;14;35;6,46;0,86
37;Среднее специальное;9;3;94,6;7,5;2,1
21;Неполное среднее;4;1;18,3;4,84;0,2
41;Неполное среднее;7;15;34,4;13,62;0,16
26;Неполное среднее;5;7;23,7;9,88;1,43
35;Неполное среднее;5;5;30,2;13,17;0,8
35;Среднее;15;7;48,4;4,9;1,04
31;Среднее;1;2;16,7;12,18;1,26
36;Незаконченное высшее;3;12;16,2;9,19;0,54
32;Среднее специальное;6;8;24,9;21,95;2,68
28;Среднее;5;1;27;4,73;0,24
26;Неполное среднее;0;0;21,6;23,84;3,26
34;Неполное среднее;2;0;16,3;15,02;0,09
32;Неполное среднее;1;13;30,1;3,93;0,29
45;Неполное среднее;19;16;68,1;7,46;1,36
44;Неполное среднее;1;17;29,5;16,44;1,42
44;Неполное среднее;26;15;110,5;30,27;5,15
37;Неполное среднее;16;2;110,2;6,47;5,28
34;Среднее;12;11;19,1;7,75;0,53
27;Среднее;6;1;32,4;7,12;1,56
42;Среднее;22;21;97,6;4,66;0,64
35;Неполное среднее;9;14;42,6;6,63;0,72
30;Среднее;9;5;24,8;9,4;1,65
36;Неполное среднее;13;0;76,4;1,47;0,12
46;Среднее;5;17;45,5;8,38;0,92
20;Среднее специальное;0;0;16,5;2,86;0,27
25;Неполное среднее;8;2;25,3;9,01;0,13
24;Неполное среднее;6;4;23,3;3,26;0,22
39;Среднее;19;15;57,9;10,89;0,76
25;Неполное среднее;8;0;21,4;31,41;0,51
32;Неполное среднее;8;1;24,2;17,57;0,99
39;Среднее;4;13;33,3;4,6;0,65
47;Неполное среднее;2;5;33,4;20,17;2,51
42;Неполное среднее;19;6;44,3;13,09;2,68
33;Неполное среднее;13;1;31,6;2,21;0,25
37;Неполное среднее;19;3;50,7;13,66;1,36
45;Неполное среднее;0;23;27,3;10,03;0,27
43;Неполное среднее;18;16;60,7;5,1;0,51
45;Незаконченное высшее;13;13;58,6;6,32;1,53
27;Среднее;3;7;44,6;7,5;0,59
42;Среднее;9;2;29,2;1,96;0,05
24;Среднее специальное;2;0;39,7;16,84;1,51
29;Среднее специальное;3;10;31,4;20,95;3,7
33;Неполное среднее;13;7;32,6;4,21;1,15
30;Неполное среднее;9;7;35,3;10,68;2,45
31;Неполное среднее;1;9;18,9;14,65;1,27
34;Неполное среднее;17;5;47,8;15,82;1,66
31;Среднее специальное;9;6;77,7;8,7;3,77
48;Неполное среднее;11;17;45,3;3,81;0,27
32;Неполное среднее;5;10;38,1;2,1;0,27
43;Среднее специальное;13;8;43;16,54;0,94
44;Неполное среднее;8;22;45,7;12,81;2,36
43;Среднее;20;18;189,2;13,74;6,06
33;Незаконченное высшее;3;10;21;1,65;0,13
22;Неполное среднее;6;2;25,6;4,39;0,55
23;Незаконченное высшее;0;2;14,2;21,56;1,85
40;Неполное среднее;24;1;64,5;20,73;0,94
40;Неполное среднее;22;3;47,4;5,91;0,38
36;Среднее;3;1;74,1;14,55;1,63
28;Неполное среднее;7;6;18,7;10,4;0,28
39;Среднее специальное;6;1;60,4;6,19;0,21
26;Среднее;3;6;33,4;5,33;0,26
42;Среднее;20;17;80,3;8,45;1,52
